error,label
"* What went wrong:
Could not resolve all dependencies for configuration ':testCompile'.
> Could not resolve info.cukes:cucumber-core:1.2.4.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve info.cukes:cucumber-core:1.2.4.
      > Could not get resource 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-core/1.2.4/cucumber-core-1.2.4.pom'.
         > Could not HEAD 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-core/1.2.4/cucumber-core-1.2.4.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve info.cukes:cucumber-java:1.2.4.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve info.cukes:cucumber-java:1.2.4.
      > Could not get resource 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-java/1.2.4/cucumber-java-1.2.4.pom'.
         > Could not HEAD 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-java/1.2.4/cucumber-java-1.2.4.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve info.cukes:cucumber-junit:1.2.4.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve info.cukes:cucumber-junit:1.2.4.
      > Could not get resource 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-junit/1.2.4/cucumber-junit-1.2.4.pom'.
         > Could not GET 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-junit/1.2.4/cucumber-junit-1.2.4.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve info.cukes:cucumber-jvm-deps:1.0.5.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve info.cukes:cucumber-jvm-deps:1.0.5.
      > Could not get resource 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-jvm-deps/1.0.5/cucumber-jvm-deps-1.0.5.pom'.
         > Could not HEAD 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-jvm-deps/1.0.5/cucumber-jvm-deps-1.0.5.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve net.masterthought:cucumber-reporting:1.2.0.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve net.masterthought:cucumber-reporting:1.2.0.
      > Could not get resource 'http://repo.maven.apache.org/maven2/net/masterthought/cucumber-reporting/1.2.0/cucumber-reporting-1.2.0.pom'.
         > Could not GET 'http://repo.maven.apache.org/maven2/net/masterthought/cucumber-reporting/1.2.0/cucumber-reporting-1.2.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve info.cukes:gherkin3:3.0.0.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve info.cukes:gherkin3:3.0.0.
      > Could not get resource 'http://repo.maven.apache.org/maven2/info/cukes/gherkin3/3.0.0/gherkin3-3.0.0.pom'.
         > Could not GET 'http://repo.maven.apache.org/maven2/info/cukes/gherkin3/3.0.0/gherkin3-3.0.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve junit:junit:4.12.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve junit:junit:4.12.
      > Could not get resource 'http://repo.maven.apache.org/maven2/junit/junit/4.12/junit-4.12.pom'.
         > Could not HEAD 'http://repo.maven.apache.org/maven2/junit/junit/4.12/junit-4.12.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.mockito:mockito-all:2.0.2-beta.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve org.mockito:mockito-all:2.0.2-beta.
      > Could not get resource 'http://repo.maven.apache.org/maven2/org/mockito/mockito-all/2.0.2-beta/mockito-all-2.0.2-beta.pom'.
         > Could not GET 'http://repo.maven.apache.org/maven2/org/mockito/mockito-all/2.0.2-beta/mockito-all-2.0.2-beta.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve net.sourceforge.cobertura:cobertura:2.1.1.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve net.sourceforge.cobertura:cobertura:2.1.1.
      > Could not get resource 'http://repo.maven.apache.org/maven2/net/sourceforge/cobertura/cobertura/2.1.1/cobertura-2.1.1.pom'.
         > Could not GET 'http://repo.maven.apache.org/maven2/net/sourceforge/cobertura/cobertura/2.1.1/cobertura-2.1.1.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium:selenium-java:2.52.0.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve org.seleniumhq.selenium:selenium-java:2.52.0.
      > Could not get resource 'http://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/2.52.0/selenium-java-2.52.0.pom'.
         > Could not GET 'http://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/2.52.0/selenium-java-2.52.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve info.cukes:cucumber-picocontainer:1.2.4.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve info.cukes:cucumber-picocontainer:1.2.4.
      > Could not get resource 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-picocontainer/1.2.4/cucumber-picocontainer-1.2.4.pom'.
         > Could not GET 'http://repo.maven.apache.org/maven2/info/cukes/cucumber-picocontainer/1.2.4/cucumber-picocontainer-1.2.4.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.slf4j:slf4j-simple:1.6.1.
  Required by:
      com.tooltwist:cucumber-automation:0.1-SNAPSHOT
   > Could not resolve org.slf4j:slf4j-simple:1.6.1.
      > Could not get resource 'http://repo.maven.apache.org/maven2/org/slf4j/slf4j-simple/1.6.1/slf4j-simple-1.6.1.pom'.
         > Could not GET 'http://repo.maven.apache.org/maven2/org/slf4j/slf4j-simple/1.6.1/slf4j-simple-1.6.1.pom'. Received status code 501 from server: HTTPS Required",1.0
"* What went wrong:
java.lang.UnsupportedClassVersionError: org/openjfx/gradle/JavaFXPlugin has been compiled by a more recent version of the Java Runtime (class file version 55.0), this version of the Java Runtime only recognizes class file versions up to 52.0
> org/openjfx/gradle/JavaFXPlugin has been compiled by a more recent version of the Java Runtime (class file version 55.0), this version of the Java Runtime only recognizes class file versions up to 52.0",11.0
"* What went wrong:
A problem occurred evaluating root project 'HelloJPro'.
> java.lang.UnsupportedClassVersionError: org/openjfx/gradle/JavaFXPlugin has been compiled by a more recent version of the Java Runtime (class file version 55.0), this version of the Java Runtime only recognizes class file versions up to 52.0",11.0
"* What went wrong:
A problem occurred configuring root project 'jdocbook-core'.
> Could not resolve all dependencies for configuration ':classpath'.
   > Could not resolve org.codehaus.plexus:plexus-container-default:1.0.0.
     Required by:
         :jdocbook-core:unspecified > org.hibernate.build.gradle:gradle-maven-publish-auth:2.0.1
      > Could not GET 'http://repo1.maven.org/maven2/org/codehaus/plexus/plexus-container-default/1.0.0/plexus-container-default-1.0.0.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve dom4j:dom4j:1.6.1.
     Required by:
         :jdocbook-core:unspecified > org.hibernate.build.gradle:gradle-maven-publish-auth:2.0.1
      > Could not HEAD 'http://repo1.maven.org/maven2/dom4j/dom4j/1.6.1/dom4j-1.6.1.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve org.sonatype.plexus:plexus-sec-dispatcher:1.3.
     Required by:
         :jdocbook-core:unspecified > org.hibernate.build.gradle:gradle-maven-publish-auth:2.0.1
      > Could not GET 'http://repo1.maven.org/maven2/org/sonatype/plexus/plexus-sec-dispatcher/1.3/plexus-sec-dispatcher-1.3.pom'. Received status code 501 from server: HTTPS Required",1.0
"> Task :test FAILED

net.jaggerwang.jwnettydemo.saver.MetricSaverTests > saveTest() FAILED
    com.mongodb.MongoTimeoutException at MetricSaverTests.java:19

2 tests completed, 1 failed


FAILURE: Build failed with an exception.

* What went wrong:
Execution failed for task ':test'.
> There were failing tests. See the report at: file:///home/tako/mingu/gradle-project/star50-400-500/jw-netty-demo/build/reports/tests/test/index.html",0.0
"* What went wrong:
A problem occurred evaluating root project 'liferay-gradle-plugin'.
> Could not resolve all dependencies for configuration ':jacoco'.
   > Could not resolve org.jacoco:org.jacoco.agent:0.6.2.201302030002.
     Required by:
         com.github.jelmerk:liferay-gradle-plugin:0.1.0-SNAPSHOT
      > Could not GET 'http://repo1.maven.org/maven2/org/jacoco/org.jacoco.agent/0.6.2.201302030002/org.jacoco.agent-0.6.2.201302030002.pom'. Received status code 501 from server: HTTPS Required",1.0
"* What went wrong:
A problem occurred configuring root project 'resourceprovider-utils'.
> Could not resolve all artifacts for configuration ':classpath'.
   > Could not find com.xfinity:resourceprovider:1.3.0.
     Searched in the following locations:
       - https://jcenter.bintray.com/com/xfinity/resourceprovider/1.3.0/resourceprovider-1.3.0.pom
       - https://jcenter.bintray.com/com/xfinity/resourceprovider/1.3.0/resourceprovider-1.3.0.jar
       - https://dl.google.com/dl/android/maven2/com/xfinity/resourceprovider/1.3.0/resourceprovider-1.3.0.pom
       - https://dl.google.com/dl/android/maven2/com/xfinity/resourceprovider/1.3.0/resourceprovider-1.3.0.jar
       - file:/root/.m2/repository/com/xfinity/resourceprovider/1.3.0/resourceprovider-1.3.0.pom
       - file:/root/.m2/repository/com/xfinity/resourceprovider/1.3.0/resourceprovider-1.3.0.jar
     Required by:
         project :",0.0
"* What went wrong:
Execution failed for task ':plugin:compileJava'.
> Could not target platform: 'Java SE 11' using tool chain: 'JDK 8 (1.8)'.",11.0
"* What went wrong:
A problem occurred configuring root project 'sample-checkstyle'.
> Could not resolve all artifacts for configuration ':classpath'.
   > Could not find any matches for org.openrewrite:rewrite-gradle-plugin:latest.integration as no versions of org.openrewrite:rewrite-gradle-plugin are available.
     Searched in the following locations:
       - https://jcenter.bintray.com/org/openrewrite/rewrite-gradle-plugin/maven-metadata.xml
       - https://plugins.gradle.org/m2/org/openrewrite/rewrite-gradle-plugin/maven-metadata.xml
     Required by:
         project :",0.0
"* What went wrong:
Execution failed for task ':test'.
> There were failing tests. See the report at: file:///home/tako/mingu/gradle-project/star50-400-500/selenide-gradle-template/build/reports/tests/test/index.html",0.0
"* What went wrong:
Could not resolve all dependencies for configuration ':testCompile'.
> Could not resolve org.slf4j:slf4j-api:1.7.5.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not HEAD 'http://repo1.maven.org/maven2/org/slf4j/slf4j-api/1.7.5/slf4j-api-1.7.5.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve junit:junit:4.11.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not HEAD 'http://repo1.maven.org/maven2/junit/junit/4.11/junit-4.11.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium.grid:selenium-grid-hub:1.0.5.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/grid/selenium-grid-hub/1.0.5/selenium-grid-hub-1.0.5.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium.grid:selenium-grid-remote-control:1.0.5.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/grid/selenium-grid-remote-control/1.0.5/selenium-grid-remote-control-1.0.5.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium:selenium-java:2.41.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/selenium-java/2.41.0/selenium-java-2.41.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium:selenium-support:2.41.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/selenium-support/2.41.0/selenium-support-2.41.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium:selenium-ie-driver:2.41.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/selenium-ie-driver/2.41.0/selenium-ie-driver-2.41.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium:selenium-firefox-driver:2.41.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/selenium-firefox-driver/2.41.0/selenium-firefox-driver-2.41.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium:selenium-chrome-driver:2.41.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/selenium-chrome-driver/2.41.0/selenium-chrome-driver-2.41.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium:selenium-remote-driver:2.41.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/selenium-remote-driver/2.41.0/selenium-remote-driver-2.41.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.seleniumhq.selenium:selenium-api:2.41.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/seleniumhq/selenium/selenium-api/2.41.0/selenium-api-2.41.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.fluentlenium:fluentlenium-core:0.10.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/fluentlenium/fluentlenium-core/0.10.0/fluentlenium-core-0.10.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.fluentlenium:fluentlenium:0.5.4.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/fluentlenium/fluentlenium/0.5.4/fluentlenium-0.5.4.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve org.fluentlenium:fluentlenium-festassert:0.10.0.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/org/fluentlenium/fluentlenium-festassert/0.10.0/fluentlenium-festassert-0.10.0.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve com.google.code.tempus-fugit:tempus-fugit:1.1.
  Required by:
      :webdriver_with_gradle:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/com/google/code/tempus-fugit/tempus-fugit/1.1/tempus-fugit-1.1.pom'. Received status code 501 from server: HTTPS Required",1.0
